codigo,codigo_norm,nombre,cta_sup,cta_mayor,tipo,rubro_nif,agrupador_sat,es_detalle
1042007,1042007,"AU Capital Servicios y Leasing, SAPI de CV",1042000,2,A,1122.01,107.05,true
1042008,1042008,AF Servicios y Leasing SA de CV,1042000,2,A,1122.01,107.05,true
1042009,1042009,AF Servicios y Leasing SA CV (Cesion Plavicom),1042000,2,A,1122.01,107.05,true
1042010,1042010,Concepcion Alcantar,1042000,2,A,1122.01,107.05,true
1042011,1042011,LENDIT,1042000,2,A,1122.01,107.05,true
1042012,1042012,Ericka Cano,1042000,2,A,1122.01,107.05,true
1042014,1042014,Flux Financiera LLC,1042000,2,A,1122.01,107.05,true
1042013,1042013,Javier Farias,1042000,2,A,1122.01,107.05,true
1042015,1042015,Noel Aguilar Izquierdo,1042000,2,A,1122.01,107.05,true
1042048,1042048,Litografica,1042000,2,A,1122.01,107.05,true
1043000,1043000,Otros deudores,1040000,2,A,1122.01,107.05,false
1043001,1043001,Prometheus Technology - Pago a Cta de Terceros,1043000,2,A,1122.01,107.05,true
1043002,1043002,Servicios Gasar- Pago a cta Terceros Amex,1043000,2,A,1122.01,107.05,true
1043003,1043003,American Express,1043000,2,A,1122.01,107.05,true
1043004,1043004,Velocity Trade Settlement Augu Usd,1043000,2,A,1122.01,107.05,true
1043005,1043005,Velocity Trade Settlement Augu Complementaria,1043000,2,A,1122.01,107.05,true
1043006,1043006,Grupo Cinte Soluciones de Integracion SC,1043000,2,A,1122.01,107.05,true
1043007,1043007,Scotiabank MXN 386,1043000,2,A,1122.01,107.05,true
1043008,1043008,Scotiabank USD 333,1043000,2,A,1122.01,107.05,true
1043009,1043009,Scotiabank USD 333 Complementaria,1043000,2,A,1122.01,107.05,true
1043010,1043010,Diversos,1043000,2,A,1122.01,107.05,true
1044000,1044000,Creditos Cartera Vigente,1040000,2,A,1122.01,107.05,false
1044011,1044011,EXSAN,1044000,2,A,1122.01,107.05,true
1044037,1044037,Cinte,1044000,2,A,1122.01,107.05,true
1044001,1044001,Panera el Roble,1044000,2,A,1122.01,107.05,true
1044040,1044040,Soaint,1044000,2,A,1122.01,107.05,true
1044044,1044044,CERBATEX,1044000,2,A,1122.01,107.05,true
1045000,1045000,Creditos Cartera Vencida,1040000,2,A,1122.01,107.05,false
1045011,1045011,Exsan,1045000,2,A,1122.01,107.05,true
1045037,1045037,Cinte,1045000,2,A,1122.01,107.05,true
1045001,1045001,Panera El Roble,1045000,2,A,1122.01,107.05,true
1045040,1045040,Soaint Mexico,1045000,2,A,1122.01,107.05,true
1044002,1044002,Marcas Coronado,1040000,2,A,1107,107,true
1050000,1050000,Impuestos a Favor,0000110,1,A,,,false
1051000,1051000,IVA Pendiente de  Acreditar,1050000,4,A,1103.01,119.01,true
1052000,1052000,ISR a Favor,1050000,4,A,1103.01,113.02,false
1052001,1052001,Reteneciones Bancarias,1052000,2,A,1103.01,113.02,true
1052002,1052002,ISR Pagos Provisionales,1052000,2,A,1103.01,113.02,true
1053000,1053000,IETU Pago Provisional,1050000,2,A,1103.01,113.03,true
1054000,1054000,IDE,1050000,2,A,1103.01,113.04,true
1055000,1055000,IVA Acreditable,1050000,2,A,1103.01,113.01,true
1060000,1060000,Estimacion preventiva para riesgos crediticios,0000110,1,A,1108,108,false
1061000,1061000,Estimacion preventiva para riesgos crediticios,1060000,4,A,1108.01,108.01,false
1061001,1061001,Estimacion por Factoraje,1061000,2,A,1108.01,108.01,true
1061002,1061002,Estimacion por credito,1061000,2,A,1108.01,108.01,true
1070000,1070000,Credito Mercantil,0000110,1,A,1204,180,false
1071000,1071000,Credito Mercantil - AU Capital SAPI de CV,1070000,2,A,1204.01,180.01,true
1080000,1080000,Anticipo a proveedores,0000110,1,A,1109,120,false
1080001,1080001,Diversos,1080000,2,A,1109.04,120.01,true
1080002,1080002,Soporte Fersana,1080000,2,A,1109.04,120.01,true
1080003,1080003,Servicios contables Gasar,1080000,2,A,1109.04,120.01,true
1080004,1080004,Innovacion Tecnologica 2.0 SAPI de CV,1080000,2,A,1109.04,120.01,true
1080005,1080005,Estrategias de Negocios Mojo S.A. de C.V.,1080000,2,A,1109.04,120.01,true
1080006,1080006,Xolalpa Alejo y Asociados S.C.,1080000,2,A,1109.04,120.01,true
0000120,0000120,Activo Fijo,0000100,2,A,,,false
1210000,1210000,Equipo de Computo y Software,0000120,1,A,1201,156,false
1210001,1210001,Adqusición,1210000,2,A,1201.10,156.01,true
1210002,1210002,Depreciación,1210000,2,B,1201.11,171.05,true
1220000,1220000,Mobiliario y Equipo de Oficina,0000120,1,A,1201,155,false
1220001,1220001,Adquisiciones,1220000,2,A,1201.08,155.01,true
1220002,1220002,Depreciacion,1220000,2,B,1201.09,171.04,true
1250000,1250000,Bienes Arrendados,0000120,1,A,,,false
1251000,1251000,Autos,1250000,4,A,,,false
1251001,1251001,Camioneta Honda 2014,1251000,2,A,,,true
1251002,1251002,Auto Yaris,1251000,2,A,,,true
1251003,1251003,Auto VW Golf GTI,1251000,2,A,,,true
1251004,1251004,Camioneta TACOMA,1251000,2,A,,,true
1251005,1251005,Camioneta AVANZA HI 4AT,1251000,2,A,,,true
1251006,1251006,Camioneta Highlander,1251000,2,A,,,true
1251007,1251007,Camioneta Suburban 4X4,1251000,2,A,,,true
1251008,1251008,Auto Chevrolet Matiz,1251000,2,A,,,true
1251009,1251009,Camioneta BMW X5,1251000,2,A,,,true
1251010,1251010,Camioneta Toyota Hilux 2015,1251000,2,A,,,true
1251011,1251011,Camioneta Suburban 2015,1251000,2,A,,,true
1251012,1251012,Automovil Toyota Corolla 2015,1251000,2,A,,,true
1251013,1251013,Dodge Charger Patrulla 2015,1251000,2,A,,,true
1251015,1251015,NISSAN TM,1251000,2,A,,,true
1251014,1251014,Camioneta Mercedes Benz,1251000,2,A,,,true
1252000,1252000,Depreciacion de Autos Arrendados,1250000,4,B,,,false
1252002,1252002,Deprec Auto Yaris 2014,1252000,2,B,,,true
1252001,1252001,Depreciacion Acumulada,1252000,2,B,,,true
1253000,1253000,Equipo de Computo,1250000,4,A,,,false
1253001,1253001,Mac Book,1253000,2,A,,,true
1230000,1230000,Software en Desarrollo,0000120,1,A,1201,160,false
1230001,1230001,Sistema Integral de Operacion Exertus,1230000,2,A,1208.01,160.01,true
1230002,1230002,Adecuaciones a Bienes Arrendados,1230000,2,A,1208.01,160.01,true
0000121,0000121,Computadora Hp,0000120,2,A,1201.10,156.01,true
0000130,0000130,Activo Diferido,0000100,2,A,,,false
1301000,1301000,Pagos Antiipados,0000130,1,A,,,false
1301001,1301001,Seguros y Fianzas,1301000,2,A,,,true
1301002,1301002,Rentas oficinas Alpes,1301000,2,A,1109,109,true
1301003,1301003,Propaganda y publicidad,1301000,2,A,1109,109,true
1301004,1301004,Comision por financiamiento,1301000,2,A,,,true
1301005,1301005,Cuotas y suscripciones por amortizar,1301000,2,A,,,true
1301006,1301006,Paqueteria y Mensajeria,1301000,2,A,,,true
1350000,1350000,Depositos en Garanatia,0000130,1,A,,,false
1350001,1350001,"Iusacel, SA de CV",1350000,2,A,,,true
1350002,1350002,Oficinas Alpes,1350000,2,A,1121.01,121.01,true
0000122,0000122,MONITORES,0000000,2,A,1201.10,156.01,true
0000200,0000200,Pasivo,0000000,2,D,,,false
0000210,0000210,A Corto Plazo,0000200,3,D,,,false
2010000,2010000,Acreedores Diversos,0000210,1,D,,,false
2012000,2012000,Cuenta por Pagar-Factoraje,2010000,4,D,,,false
2012001,2012001,"Panera el Roble, S.A. de C.V.",2012000,2,D,,,true
2012002,2012002,"Queso Portales, S.A. de C.V.",2012000,2,D,,,true
2012003,2012003,"Comercializadora Plavicom, S.A. de C.V.",2012000,2,D,,,true
2012005,2012005,"Comercializadores en DPyR, S.A. de C.V.",2012000,2,D,,,true
2012004,2012004,"Comercializadora Alus, S.A. de C.V.",2012000,2,D,,,true
2012006,2012006,"Alus Shop, S.A. de C.V.",2012000,2,D,,,true
2012007,2012007,"Biomaster Products, S.A. de C.V.",2012000,2,D,,,true
2012008,2012008,Derivados Industrializados del Café,2012000,2,D,,,true
2012009,2012009,"Bluepath, S.A. de C.V.",2012000,2,D,,,true
2012010,2012010,Deporte Motor BTL S.A. de C.V.,2012000,2,D,,,true
2012011,2012011,"Exsan de Mexico, S.A. de C.V.",2012000,2,D,,,true
2012012,2012012,"Servi Exsan de Mexico, S.A. de C.V.",2012000,2,D,,,true
2012013,2012013,"WW Mexicana, SA de CV",2012000,2,D,,,true
2012014,2012014,"Cuadratto, S.A. de C.V.",2012000,2,D,,,true
2012015,2012015,"Comercilizadora Alcolore, SAPI de CV",2012000,2,D,,,true
2012016,2012016,"Traddex, SA de CV",2012000,2,D,,,true
2012017,2012017,"Muela Producciones, S de RL de CV",2012000,2,D,,,true
2012018,2012018,"Career Management Consultant, SA de CV",2012000,2,D,,,true
2012019,2012019,"Mercantil de Productos Morelos, SA de CV",2012000,2,D,,,true
2012020,2012020,"Airiis de Mexico, SA de CV",2012000,2,D,,,true
2012021,2012021,"Paper, SA de CV",2012000,2,D,,,true
2012022,2012022,"Transportes Unido Ejido Morelos, SA de CV",2012000,2,D,2105.03,205.02,true
2012023,2012023,"Habilitacion de Papel, SA de CV",2012000,2,D,2102.03,201.01,true
2012024,2012024,Wai Marketing SA de CV,2012000,2,D,,,true
2012026,2012026,ISSI Tecnologia SA de CV,2012000,2,D,,,true
2012027,2012027,Bolisdlucy de Morelos SA de CV,2012000,2,D,,,true
2012028,2012028,Crembo Fashion SA de CV,2012000,2,D,,,true
2012029,2012029,Ecoblock International SA de CV,2012000,2,D,,,true
2012030,2012030,Heat & Power Systems SA de CV,2012000,2,D,,,true
2012031,2012031,Transportes Especializados Mazan SA de CV,2012000,2,D,,,true
2012032,2012032,Torres y Servicios Tecnicos SA de CV,2012000,2,D,,,true
2012033,2012033,GRUPO EMPRESARIAL CONSULTIVO EN INTEGRACIÓN Y TECN,2012000,2,D,,,true
2012034,2012034,Big Band SA de CV,2012000,2,D,,,true
2012035,2012035,Enlaces Terrestres Cervantes SA de CV,2012000,2,D,,,true
2012036,2012036,"Brittel, SA de CV",2012000,2,D,2105.03,205.02,true
2012037,2012037,Grupo Cinte Soluciones de Integracion SC,2012000,2,D,,,true
2012038,2012038,"Transpover, SA de CV",2012000,2,D,2105.03,205.02,true
2012039,2012039,"One Supply, SA de CV",2012000,2,D,2105.03,205.02,true
2012040,2012040,"Soaint Mexico, SA de CV",2012000,2,D,2105.03,205.02,true
2012041,2012041,"Sigo Logistic, SA de CV",2012000,2,D,,,true
2012042,2012042,TELECOBERTURAS INTERNACIONACIONALES SA,2012000,2,D,2101,202,true
2012043,2012043,BTL Tecnologia,2012000,2,D,2101,202,true
2012044,2012044,CERBATEX,2012000,2,D,2101,202,true
2012045,2012045,HARTNES,2012000,2,D,2101,202,true
2012046,2012046,Quinto Sol,2012000,2,D,2101,202,true
2012047,2012047,TECNISPICE,2012000,2,D,2101,202,true
2012048,2012048,"Litografica Delta, SA de CV",2012000,2,D,2105.03,205.02,true
2012054,2012054,"PKD, SA DE CV",2012000,2,D,,,true
2012055,2012055,Transportaciones y Logistica de Mexico,2012000,2,D,,,true
2012057,2012057,GPO IMPRIME,2012000,2,D,,,true
2012058,2012058,WPN,2012000,2,D,,,true
2012059,2012059,ALTOS HORNOS DE MEXICO SAB DE CV,2012000,2,D,,,true
2012060,2012060,ALGODONERA DEL PONIENTE,2012000,2,D,,,true
2012061,2012061,VICASOEN SAPI DE CV,2012000,2,D,,,true
2012062,2012062,B Y B IMPRESORES SA DE CV,2012000,2,D,,,true
2012064,2012064,B&B APPAREL SA DE CV,2012000,2,D,,,true
2012063,2012063,ISP LATINOAMERICA S DE RL DE CV,2012000,2,D,,,true
2013000,2013000,Intreses por Devengar-Factoring,2010000,4,D,,,false
2013001,2013001,"Panera el Roble, S.A. de C.V.",2013000,2,D,,,true
2013002,2013002,"Queso Portales, S.A. de C.V.",2013000,2,D,,,true
2013003,2013003,"Comercializadora Plavicom, S.A. de C.V.",2013000,2,D,,,true
2013004,2013004,"Comercializadora Alus, S.A. de C.V.",2013000,2,D,,,true
2013005,2013005,"Comercializadores en DPyR, S.A. de C.V.",2013000,2,D,,,true
2013006,2013006,"Alus Shop, S.A. de C.V.",2013000,2,D,,,true
2013007,2013007,"Biomaster Products, S.A. de C.V.",2013000,2,D,,,true
2013008,2013008,Derivados Industrializados del Cafe,2013000,2,D,,,true
2013009,2013009,"Bluepath, S.A. de C.V.",2013000,2,D,,,true
2013010,2013010,Deporte Motor BTL S.A. de C.V.,2013000,2,D,,,true
2013011,2013011,"Exsan de Mexico, S.A. de C.V.",2013000,2,D,,,true
2013012,2013012,"Servi Exsan de Mexico, S.A. de C.V.",2013000,2,D,,,true
2013013,2013013,"WW Mexicana, SA de CV",2013000,2,D,,,true
2013014,2013014,"Cuadratto, S.A. de C.V.",2013000,2,D,,,true
2013015,2013015,"Comercializadora Alcolore, SAPI de CV",2013000,2,D,,,true
2013016,2013016,"Traddex, SA de CV",2013000,2,D,,,true
2013017,2013017,"Muela Producciones, S de RL de CV",2013000,2,D,,,true
2013018,2013018,"Career Management Consultant, SA de CV",2013000,2,D,,,true
2013019,2013019,"Mercantil de Productos Morelos, SA de CV",2013000,2,D,,,true
2013020,2013020,"Airiis de Mexico, SA de CV",2013000,2,D,,,true
2013021,2013021,"Paper, SA de CV",2013000,2,D,,,true
2013022,2013022,"Transportes Unido Ejido Morelos, SA de CV",2013000,2,D,2105.03,205.02,true
2013023,2013023,"Habilitacion de Papel, SA de CV",2013000,2,D,2102.03,201.01,true
2013024,2013024,Wai Marketing SA de Cv,2013000,2,D,,,true
2013026,2013026,ISSI Tecnnologia SA de CV,2013000,2,D,,,true
2013027,2013027,Bolisdlucy de Morelos SA de CV,2013000,2,D,,,true
2013028,2013028,Crembo Fashion SA de CV,2013000,2,D,,,true
2013029,2013029,Ecoblock International SA de CV,2013000,2,D,,,true
2013030,2013030,Heat & Power Systems SA de CV,2013000,2,D,,,true
2013031,2013031,Transportes Especializados Mazan SA de CV,2013000,2,D,,,true
2013032,2013032,Torres y Servicios Tecnicos SA de CV,2013000,2,D,,,true
2013033,2013033,GRUPO EMPRESARIAL CONSULTIVO EN INTEGRACIÓN Y TECN,2013000,2,D,,,true
2013034,2013034,Big Band SA de CV,2013000,2,D,,,true
2013035,2013035,Enlaces Terrestres Cervantes SA de CV,2013000,2,D,,,true
2013036,2013036,"Brittel, SA de CV",2013000,2,D,2105.03,205.02,true
2013037,2013037,Grupo Cinte Soluciones de Integracion SC,2013000,2,D,,,true
2013038,2013038,"Transpover, SA de CV",2013000,2,D,2105.03,205.02,true
2013039,2013039,"One Supply, SA de CV",2013000,2,D,2105.03,205.02,true
2013040,2013040,"Soaint Mexico, SA de CV",2013000,2,D,2105.03,205.02,true
2013041,2013041,"Sigo Logistic, SA de CV",2013000,2,D,,,true
2013042,2013042,TELECOBERTURAS INTERNACIONALES SA,2013000,2,D,,,true
2013043,2013043,BTL Tecnologia,2013000,2,D,,205,true
2013044,2013044,CERBATEX,2013000,2,D,,106.05,true
2013045,2013045,HARTNES,2013000,2,D,2105.03,205.02,true
2013046,2013046,Quinto Sol,2013000,2,D,2105.03,205.02,true
2013047,2013047,TECNISPICE,2013000,2,D,2105.03,205.02,true
2013048,2013048,"Litografica Delta, SA de CV",2013000,2,D,2105.03,205.02,true
2013054,2013054,"PKD, SA DE CV",2013000,2,D,,,true
2013055,2013055,Transportaciones y Logictica de Mexico,2013000,2,D,,,true
2013057,2013057,GPO IMPRIME,2013000,2,D,,,true
2013058,2013058,WPN,2013000,2,D,,,true
2013059,2013059,ALTOS HORNOS DE MEXICO SAB DE CV,2013000,2,D,,,true
2013060,2013060,ALGODONERA DEL PONIENTE,2013000,2,D,,,true
2013061,2013061,VICASOEN SAPI DE CV,2013000,2,D,,,true
2013062,2013062,B Y B IMPRESORES SA DE CV,2013000,2,D,,,true
2013064,2013064,B&B APPAREL SA DE CV,2013000,2,D,,,true
2013063,2013063,ISP LATINOAMERICA S DE RL DE CV,2013000,2,D,,,true
2011000,2011000,Nacionales,2010000,4,D,,,false
2011001,2011001,Eduardo Creel SN,2011000,2,D,,,true
2011002,2011002,"Zarco Capital, S.A. de C.V.",2011000,2,D,,,true
2011003,2011003,"Alus, S.A. de C.V.",2011000,2,D,,,true
2011004,2011004,"Panera el Roble, S.A. de C.V.",2011000,2,D,,,true
2011005,2011005,Juan Pablo,2011000,2,D,,,true
2011006,2011006,"Queso Portales, S.A. de C.V.",2011000,2,D,,,true
2011007,2011007,Biomaster,2011000,2,D,,,true
2011008,2011008,"Comercializadora Plavicom, S.A",2011000,2,D,,,true
2011009,2011009,Felipe Fernandez,2011000,2,D,,,true
2011010,2011010,Juan Pablo,2011000,2,D,,,true
2011011,2011011,Dezdez Capital SA de CV,2011000,2,D,,,true
2011012,2011012,María Sánchez Navarro Redo,2011000,2,D,,,true
2011013,2011013,Volarco Capital SA de CV,2011000,2,D,,,true
2011014,2011014,Juan A Fernandez SN,2011000,2,D,,,true
2011015,2011015,Charles,2011000,2,D,,,true
2011106,2011106,Fondo de Marcas Mexicanas,2011000,2,D,,,true
2011017,2011017,"RMZH, SC",2011000,2,D,,,true
2011018,2011018,Blue Path,2011000,2,D,,,true
2011107,2011107,CO Plataforma de Investigacion Generativa,2011000,2,D,,,true
2011019,2011019,"Info 100, SA de CV",2011000,2,D,,,true
2011020,2011020,"Soporte Fersana, SA de CV",2011000,2,D,,,true
2011021,2011021,"Edmiston & Company, SA de CV",2011000,2,D,,,true
2011022,2011022,"Servicios Empresariales de Alta Calidad, SA de CV",2011000,2,D,,,true
2011023,2011023,"Gestion Hilco Acetec, S de RL de CV",2011000,2,D,,,true
2011024,2011024,"Greenberg Trauring, S.C.",2011000,2,D,,,true
2011025,2011025,Jose Manuel Vaca Elguero,2011000,2,D,,,true
2011026,2011026,"Marcas Coronado, SA de CV",2011000,2,D,,,true
2011027,2011027,"Inmobiliaria Zehcnas, SA de CV",2011000,2,D,,,true
2011028,2011028,Ignacio Usobiaga H,2011000,2,D,,,true
2011029,2011029,"Exsan de Mexico, SA de CV",2011000,2,D,,,true
2011030,2011030,"Comercializadora Alus, S.A. de C.V.",2011000,2,D,,,true
2011031,2011031,Alberto Usobiaga H,2011000,2,D,,,true
2011032,2011032,"Connovo, S.A.",2011000,2,D,,,true
2011033,2011033,AU Capital Servicios y Leasing SAPI de CV,2011000,2,D,,,true
2011034,2011034,American Express Company,2011000,2,D,,,true
2011108,2011108,"Career Mangment Consultant, SA de CV",2011000,2,D,,,true
2011035,2011035,Victor Jimenez,2011000,2,D,,,true
2011111,2011111,"Papers, SA de CV",2011000,2,D,2105.03,205.06,true
2011036,2011036,"Servicios y Logistica ABC, SA de CV",2011000,2,D,2102.03,201.01,true
2011114,2011114,Habilitacion de Papel SA de CV,2011000,2,D,2105.03,205.02,true
2011037,2011037,Wai Marketing SA de CV,2011000,2,D,2105.03,205.02,true
2011038,2011038,Crembo Fashion SA de CV,2011000,2,D,,,true
2011039,2011039,Bolisdlucy de Morelos SA de CV,2011000,2,D,,,true
2011040,2011040,ISSI Tecnologia SA de CV,2011000,2,D,,,true
2011041,2011041,Manuel Moreno,2011000,2,D,,,true
2011042,2011042,Ecoblock International SA de CV,2011000,2,D,,,true
2011043,2011043,Maria Prieto Gaspar de Alba,2011000,2,D,2105.03,205.02,true
2011044,2011044,Heat & Power Systems SA de CV,2011000,2,D,2105.03,205.02,true
2011045,2011045,Torres y Servicios Tecnicos SA de CV,2011000,2,D,,,true
2011047,2011047,Big Band SA de CV,2011000,2,D,,,true
2011136,2011136,"Brittel, SA de CV",2011000,2,D,2105.03,205.02,true
2011046,2011046,GRUPO EMPRESARIAL CONSULTIVO EN INTEGRACIÓN Y TECN,2011000,2,D,,,true
2011049,2011049,Enlaces Terrestres Cervantes SA de CV,2011000,2,D,,,true
2011138,2011138,"Transpover, SA de CV",2011000,2,D,2105.03,205.02,true
2011137,2011137,"Grupo Cinte Soluciones de Intgracion, SC",2011000,2,D,2105.03,205.02,true
2011139,2011139,"Soaint, SA de CV",2011000,2,D,2105.03,205.02,true
2011140,2011140,Sigo Logistics SA de CV,2011000,2,D,2105.03,205.02,true
2011142,2011142,TELECOBERTURAS INTERNACIONALES SA DE CV,2011000,2,D,,205,true
2011051,2011051,"One Supply, SA de CV",2011000,2,D,2105.03,205.02,true
2011171,2011171,Btl Tecnologia,2011000,2,D,2105.03,205.02,true
2011052,2011052,Cerbatex,2011000,2,D,2105.03,205.02,true
2011172,2011172,Maria de Lourdes SN R,2011000,2,D,,205,true
2011174,2011174,TECNISPICE,2011000,2,D,2105.03,205.02,true
2011175,2011175,"Litografica Delta, SA de CV",2011000,2,D,2105.03,205.02,true
2011176,2011176,"Buch International, LP",2011000,2,D,2105.01,205.04,true
2011048,2011048,Capitales Orinoco SA de CV,2011000,2,D,,,true
2011050,2011050,ALTUM CP SAPI DE CV SOFOM ENR,2011000,2,D,,205,true
2011177,2011177,Soluciones Virtuales de Latinoamérica,2011000,2,D,,,true
2011178,2011178,Diversos,2011000,2,D,,,true
2011100,2011100,Intereses dev por préstamos recibidos,2010000,4,D,,,false
2011101,2011101,Felipe Fernandez,2011100,2,D,,,true
2011102,2011102,Dezdez Capital SA de CV,2011100,2,D,,,true
2011103,2011103,María Sánchez Navarro Redo,2011100,2,D,,,true
2011104,2011104,Volarco Capital SA de CV,2011100,2,D,,,true
2011109,2011109,"AF Servicios y Leasing, SA de CV",2011100,2,D,,,true
2011110,2011110,"Mercantil de Productos Morelos, SA de CV",2011100,2,D,,,true
2011112,2011112,"Airis de Mexico, S.A. de C.V.",2011100,2,D,2105.03,205.02,true
2011113,2011113,"Transportes Unido Ejido Morelos, SA de CV",2011100,2,D,2105.03,205.02,true
2011115,2011115,Deporte Motor SA de CV,2011100,2,D,2105.03,205.02,true
2011105,2011105,"Inmobiliaria Zechnas, S.A. de C.V.",2011100,2,D,,,true
2011116,2011116,Transportes Especializados Mazan SA de CV,2011100,2,D,,,true
2011170,2011170,TUEM SA DE CV,2011100,2,D,,,true
2011173,2011173,Quinto Sol,2011100,2,D,,205,true
2014000,2014000,Venta de Cartera - Cta por Pagar Factoraje,2010000,4,D,,,false
2014001,2014001,"Panera el Roble, SA de CV",2014000,2,D,,,true
2014008,2014008,"Derivados Industriales del Cafe, SA",2014000,2,D,,,true
2014011,2014011,"Exsan de Mexico, SA de CV",2014000,2,D,,,true
2014002,2014002,"Queso Portales, SA de CV",2014000,2,D,,,true
2014016,2014016,"Traddex, SA de CV",2014000,2,D,,,true
2014010,2014010,"Deporte Motor, SA de CV",2014000,2,D,,,true
2014019,2014019,"Mercantil de Productos Morelos, SA de CV",2014000,2,D,,,true
2014021,2014021,"Papers, S.A. de C.V.",2014000,2,D,,,true
2014022,2014022,Transportistas Unidos Ejidos de Morelos SA de CV,2014000,2,D,,,true
2014028,2014028,"Crembo Fashion, SA de CV",2014000,2,D,2105.03,205.02,true
2014037,2014037,"Gpo Cinte Soluciones de Integracion, SC",2014000,2,D,2103.03,202.03,true
2014038,2014038,"Transpover, SA de CV",2014000,2,D,2105.03,205.02,true
2014034,2014034,"Big Band, SA de CV",2014000,2,D,2105.03,205.02,true
2014033,2014033,GRUPO EMPRESARIAL CONSULTIVO EN INTEGRACIÓN Y TECN,2014000,2,D,2105.03,205.02,true
2014035,2014035,"Enlaces Terrestres Cervantes, SA de CV",2014000,2,D,2105.03,205.02,true
2014040,2014040,"Soaint Mexico, SA de CV",2014000,2,D,2105.03,205.02,true
2015000,2015000,Venta de Cartera - Int por Devengar Factoraje,2010000,4,D,,,false
2015001,2015001,"Panera el Roble, SA de CV",2015000,2,D,,,true
2015008,2015008,Derivados Industriales delCa,2015000,2,D,,,true
2015011,2015011,"Exsan de Mexico, SA de CV",2015000,2,D,,,true
2015002,2015002,"Queso Portales, SA de CV",2015000,2,D,,,true
2015016,2015016,"TRaddex, SA de CV",2015000,2,D,,,true
2015010,2015010,"Deporte Motor, SA de CV",2015000,2,D,,,true
2015019,2015019,"Mercantil de Productos Morelos, SA de CV",2015000,2,D,,,true
2015021,2015021,"Papers, S.A. de C.V.",2015000,2,D,,,true
2015022,2015022,Transportistas Unidos Ejidos Morelos SA de CV,2015000,2,D,,,true
2015028,2015028,"Crembo Fashion, SA de CV",2015000,2,D,2105.03,205.02,true
2015037,2015037,"Gpo Cinte Soluciones de Integracion, SC",2015000,2,D,2103.03,202.03,true
2015038,2015038,"Transpover, SA de CV",2015000,2,D,2105.03,205.02,true
2015034,2015034,"Big Band, SA de CV",2015000,2,D,2105.03,205.02,true
2015033,2015033,GRUPO EMPRESARIAL CONSULTIVO EN INTEGRACIÓN Y TECN,2015000,2,D,2105.03,205.02,true
2015035,2015035,"Enlaces Terrestres Cervantes, SA de CV",2015000,2,D,,,true
2015040,2015040,"Soaint Mexico, SA de CV",2015000,2,D,2105.03,205.02,true
2016000,2016000,Anticipo de clientes,2010000,4,D,,,false
2016001,2016001,Diversos,2016000,2,D,,,true
2017000,2017000,Remante por Devolver,2010000,4,D,,,false
2017034,2017034,Big Band,2017000,2,D,,,true
2017007,2017007,Bio Master,2017000,2,D,,,true
2017043,2017043,BTL Tecnologia,2017000,2,D,,,true
2017035,2017035,Enlaces Terrestres Cervantes,2017000,2,D,,,true
2017044,2017044,Cerbatex,2017000,2,D,,,true
2017010,2017010,Deporte Motor,2017000,2,D,,,true
2017011,2017011,Exsan,2017000,2,D,,,true
2017037,2017037,Cinte,2017000,2,D,,,true
2017033,2017033,GRUPO EMPRESARIAL CONSULTIVO EN INTEGRACIÓN Y TECN,2017000,2,D,,,true
2017048,2017048,Liftgrafia,2017000,2,D,,,true
2017046,2017046,Quinto Sol,2017000,2,D,,,true
2017001,2017001,Panera el Roble,2017000,2,D,,,true
2017002,2017002,Queso,2017000,2,D,,,true
2017041,2017041,Sigo,2017000,2,D,,,true
2017040,2017040,Soaint Mexico,2017000,2,D,,,true
2017047,2017047,Tecnispice,2017000,2,D,,,true
2017042,2017042,TCI,2017000,2,D,,,true
2017022,2017022,TUEMSA,2017000,2,D,,,true
2017054,2017054,PKD,2017000,2,D,,,true
2017058,2017058,WPN,2017000,2,D,,,true
2017019,2017019,"Mercantil de Productos Morelos, SA de CV",2017000,2,D,,,true
2017062,2017062,B Y B IMPRESORES SA DE CV,2017000,2,D,,,true
2018000,2018000,Aforo - Cartera vencida,2010000,4,D,,,false
2018044,2018044,CERBATEX,2018000,2,D,,,true
2018037,2018037,CINTE,2018000,2,D,,,true
2018033,2018033,GRUPO EMPRESARIAL CONSULTIVO EN INTEGRACIÓN Y TECN,2018000,2,D,,,true
2018002,2018002,QUESO,2018000,2,D,,,true
2018034,2018034,BIG BAND,2018000,2,D,,,true
2018011,2018011,EXSAN,2018000,2,D,,,true
2018055,2018055,TRANSPORTACIONES Y LOGISTICA DE MEXICO S DE RL DE,2018000,2,D,,,true
2018022,2018022,TUEMSA,2018000,2,D,,,true
2019000,2019000,Intereses del plazo - Cartera vencida,2010000,4,D,,,false
2019044,2019044,CERBATEX,2019000,2,D,,,true
2019037,2019037,CINTE,2019000,2,D,,,true
2019033,2019033,GRUPO EMPRESARIAL CONSULTIVO EN INTEGRACIÓN Y TECN,2019000,2,D,,,true
2019002,2019002,QUESO,2019000,2,D,,,true
2019034,2019034,BIG BAND,2019000,2,D,,,true
2019011,2019011,EXSAN,2019000,2,D,,,true
2019055,2019055,TRANSPORTACIONES Y LOGISTICA DE MEXICO S DE RL DE,2019000,2,D,,,true
2019022,2019022,TUEMSA,2019000,2,D,,,true
2011179,2011179,ALTUM - Corto Plazo,2010000,2,D,,,true
2020000,2020000,Impuestos por Pagar,0000210,1,D,,,false
